time,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-08-14 16:00:00,14076.0,3.0,1.0,8.0,16.0,0.0,2.0,1.0,1.0,0.82,0.7424,0.43,0.2239,95.0,363.0,458.0
2012-08-14 17:00:00,14077.0,3.0,1.0,8.0,17.0,0.0,2.0,1.0,3.0,0.76,0.7273,0.66,0.2537,78.0,734.0,812.0
2012-08-14 18:00:00,14078.0,3.0,1.0,8.0,18.0,0.0,2.0,1.0,1.0,0.76,0.7121,0.62,0.2836,97.0,757.0,854.0
2012-08-14 19:00:00,14079.0,3.0,1.0,8.0,19.0,0.0,2.0,1.0,1.0,0.76,0.7273,0.66,0.194,94.0,533.0,627.0
2012-08-14 20:00:00,14080.0,3.0,1.0,8.0,20.0,0.0,2.0,1.0,1.0,0.74,0.7121,0.74,0.2239,65.0,371.0,436.0
2012-08-14 21:00:00,14081.0,3.0,1.0,8.0,21.0,0.0,2.0,1.0,1.0,0.74,0.6818,0.62,0.2239,56.0,252.0,308.0
2012-08-14 22:00:00,14082.0,3.0,1.0,8.0,22.0,0.0,2.0,1.0,1.0,0.72,0.6818,0.66,0.0896,28.0,161.0,189.0
2012-08-14 23:00:00,14083.0,3.0,1.0,8.0,23.0,0.0,2.0,1.0,1.0,0.72,0.6818,0.66,0.1642,53.0,114.0,167.0
2012-08-15 00:00:00,14084.0,3.0,1.0,8.0,0.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.194,8.0,52.0,60.0
2012-08-15 01:00:00,14085.0,3.0,1.0,8.0,1.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.0,6.0,31.0,37.0
2012-08-15 02:00:00,14086.0,3.0,1.0,8.0,2.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.65,0.0,1.0,7.0,8.0
2012-08-15 03:00:00,14087.0,3.0,1.0,8.0,3.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.74,0.1045,1.0,10.0,11.0
2012-08-15 04:00:00,14088.0,3.0,1.0,8.0,4.0,0.0,3.0,1.0,1.0,0.64,0.5758,0.83,0.1045,0.0,4.0,4.0
2012-08-15 05:00:00,14089.0,3.0,1.0,8.0,5.0,0.0,3.0,1.0,1.0,0.64,0.5909,0.78,0.1045,4.0,35.0,39.0
2012-08-15 06:00:00,14090.0,3.0,1.0,8.0,6.0,0.0,3.0,1.0,1.0,0.64,0.5909,0.78,0.1045,12.0,160.0,172.0
2012-08-15 07:00:00,14091.0,3.0,1.0,8.0,7.0,0.0,3.0,1.0,2.0,0.66,0.6212,0.69,0.194,25.0,467.0,492.0
2012-08-15 08:00:00,14092.0,3.0,1.0,8.0,8.0,0.0,3.0,1.0,2.0,0.7,0.6515,0.65,0.2836,40.0,642.0,682.0
2012-08-15 09:00:00,14093.0,3.0,1.0,8.0,9.0,0.0,3.0,1.0,2.0,0.72,0.6818,0.62,0.194,57.0,310.0,367.0
2012-08-15 10:00:00,14094.0,3.0,1.0,8.0,10.0,0.0,3.0,1.0,2.0,0.72,0.6818,0.62,0.194,70.0,163.0,233.0
2012-08-15 11:00:00,14095.0,3.0,1.0,8.0,11.0,0.0,3.0,1.0,2.0,0.74,0.6818,0.58,0.194,80.0,155.0,235.0
2012-08-15 12:00:00,14096.0,3.0,1.0,8.0,12.0,0.0,3.0,1.0,1.0,0.74,0.6818,0.55,0.2239,77.0,230.0,307.0
2012-08-15 13:00:00,14097.0,3.0,1.0,8.0,13.0,0.0,3.0,1.0,2.0,0.78,0.7121,0.49,0.194,88.0,206.0,294.0
2012-08-15 14:00:00,14098.0,3.0,1.0,8.0,14.0,0.0,3.0,1.0,2.0,0.76,0.697,0.52,0.2985,94.0,161.0,255.0
2012-08-15 15:00:00,14099.0,3.0,1.0,8.0,15.0,0.0,3.0,1.0,1.0,0.76,0.697,0.52,0.2537,70.0,196.0,266.0
2012-08-15 16:00:00,14100.0,3.0,1.0,8.0,16.0,0.0,3.0,1.0,1.0,0.76,0.6818,0.48,0.194,91.0,340.0,431.0
2012-08-15 17:00:00,14101.0,3.0,1.0,8.0,17.0,0.0,3.0,1.0,1.0,0.74,0.6818,0.55,0.2836,102.0,749.0,851.0
2012-08-15 18:00:00,14102.0,3.0,1.0,8.0,18.0,0.0,3.0,1.0,1.0,0.74,0.6667,0.51,0.2239,80.0,768.0,848.0
2012-08-15 19:00:00,14103.0,3.0,1.0,8.0,19.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.1343,124.0,525.0,649.0
2012-08-15 20:00:00,14104.0,3.0,1.0,8.0,20.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.1343,72.0,355.0,427.0
2012-08-15 21:00:00,14105.0,3.0,1.0,8.0,21.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.194,49.0,266.0,315.0
2012-08-15 22:00:00,14106.0,3.0,1.0,8.0,22.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.1642,29.0,197.0,226.0
2012-08-15 23:00:00,14107.0,3.0,1.0,8.0,23.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.65,0.1045,18.0,120.0,138.0
2012-08-16 00:00:00,14108.0,3.0,1.0,8.0,0.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.69,0.0,13.0,63.0,76.0
2012-08-16 01:00:00,14109.0,3.0,1.0,8.0,1.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.0,3.0,18.0,21.0
2012-08-16 02:00:00,14110.0,3.0,1.0,8.0,2.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.69,0.194,0.0,15.0,15.0
2012-08-16 03:00:00,14111.0,3.0,1.0,8.0,3.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.2537,0.0,4.0,4.0
2012-08-16 04:00:00,14112.0,3.0,1.0,8.0,4.0,0.0,4.0,1.0,1.0,0.62,0.5909,0.73,0.2239,2.0,3.0,5.0
2012-08-16 05:00:00,14113.0,3.0,1.0,8.0,5.0,0.0,4.0,1.0,1.0,0.6,0.5758,0.78,0.1642,7.0,30.0,37.0
2012-08-16 06:00:00,14114.0,3.0,1.0,8.0,6.0,0.0,4.0,1.0,1.0,0.6,0.5758,0.78,0.1642,3.0,162.0,165.0
2012-08-16 07:00:00,14115.0,3.0,1.0,8.0,7.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.69,0.2239,16.0,448.0,464.0
2012-08-16 08:00:00,14116.0,3.0,1.0,8.0,8.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.61,0.194,33.0,649.0,682.0
2012-08-16 09:00:00,14117.0,3.0,1.0,8.0,9.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.54,0.1045,41.0,296.0,337.0
2012-08-16 10:00:00,14118.0,3.0,1.0,8.0,10.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.1343,78.0,121.0,199.0
2012-08-16 11:00:00,14119.0,3.0,1.0,8.0,11.0,0.0,4.0,1.0,1.0,0.76,0.6667,0.37,0.0896,83.0,191.0,274.0
2012-08-16 12:00:00,14120.0,3.0,1.0,8.0,12.0,0.0,4.0,1.0,1.0,0.8,0.697,0.33,0.1045,96.0,247.0,343.0
2012-08-16 13:00:00,14121.0,3.0,1.0,8.0,13.0,0.0,4.0,1.0,1.0,0.8,0.697,0.31,0.2239,81.0,219.0,300.0
2012-08-16 14:00:00,14122.0,3.0,1.0,8.0,14.0,0.0,4.0,1.0,1.0,0.82,0.7121,0.32,0.0,72.0,176.0,248.0
2012-08-16 15:00:00,14123.0,3.0,1.0,8.0,15.0,0.0,4.0,1.0,1.0,0.8,0.697,0.33,0.2537,63.0,197.0,260.0
2012-08-16 16:00:00,14124.0,3.0,1.0,8.0,16.0,0.0,4.0,1.0,1.0,0.82,0.7121,0.32,0.2239,79.0,340.0,419.0
2012-08-16 17:00:00,14125.0,3.0,1.0,8.0,17.0,0.0,4.0,1.0,1.0,0.82,0.7273,0.34,0.194,130.0,767.0,897.0
2012-08-16 18:00:00,14126.0,3.0,1.0,8.0,18.0,0.0,4.0,1.0,1.0,0.8,0.7121,0.36,0.0,109.0,723.0,832.0
2012-08-16 19:00:00,14127.0,3.0,1.0,8.0,19.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.4,0.1045,119.0,558.0,677.0
2012-08-16 20:00:00,14128.0,3.0,1.0,8.0,20.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.4,0.0896,100.0,414.0,514.0
2012-08-16 21:00:00,14129.0,3.0,1.0,8.0,21.0,0.0,4.0,1.0,1.0,0.74,0.6667,0.48,0.194,83.0,273.0,356.0
2012-08-16 22:00:00,14130.0,3.0,1.0,8.0,22.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.51,0.1642,69.0,185.0,254.0
2012-08-16 23:00:00,14131.0,3.0,1.0,8.0,23.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.54,0.1045,58.0,168.0,226.0
2012-08-17 00:00:00,14132.0,3.0,1.0,8.0,0.0,0.0,5.0,1.0,1.0,0.68,0.2424,0.57,0.1642,21.0,67.0,88.0
2012-08-17 01:00:00,14133.0,3.0,1.0,8.0,1.0,0.0,5.0,1.0,1.0,0.66,0.2424,0.65,0.1045,16.0,38.0,54.0
2012-08-17 02:00:00,14134.0,3.0,1.0,8.0,2.0,0.0,5.0,1.0,1.0,0.66,0.2424,0.61,0.1343,4.0,15.0,19.0
2012-08-17 03:00:00,14135.0,3.0,1.0,8.0,3.0,0.0,5.0,1.0,1.0,0.64,0.2424,0.65,0.1045,0.0,6.0,6.0
2012-08-17 04:00:00,14136.0,3.0,1.0,8.0,4.0,0.0,5.0,1.0,1.0,0.64,0.2424,0.73,0.1642,0.0,9.0,9.0
2012-08-17 05:00:00,14137.0,3.0,1.0,8.0,5.0,0.0,5.0,1.0,1.0,0.64,0.2424,0.73,0.1045,2.0,34.0,36.0
2012-08-17 06:00:00,14138.0,3.0,1.0,8.0,6.0,0.0,5.0,1.0,1.0,0.62,0.2424,0.78,0.1343,6.0,151.0,157.0
2012-08-17 07:00:00,14139.0,3.0,1.0,8.0,7.0,0.0,5.0,1.0,1.0,0.64,0.2424,0.73,0.1045,11.0,368.0,379.0
2012-08-17 08:00:00,14140.0,3.0,1.0,8.0,8.0,0.0,5.0,1.0,1.0,0.68,0.2424,0.65,0.1343,43.0,625.0,668.0
2012-08-17 09:00:00,14141.0,3.0,1.0,8.0,9.0,0.0,5.0,1.0,1.0,0.7,0.2424,0.58,0.1045,58.0,320.0,378.0
2012-08-17 10:00:00,14142.0,3.0,1.0,8.0,10.0,0.0,5.0,1.0,1.0,0.74,0.2424,0.55,0.1642,82.0,149.0,231.0
2012-08-17 11:00:00,14143.0,3.0,1.0,8.0,11.0,0.0,5.0,1.0,1.0,0.76,0.2424,0.52,0.2836,98.0,205.0,303.0
2012-08-17 12:00:00,14144.0,3.0,1.0,8.0,12.0,0.0,5.0,1.0,1.0,0.82,0.2424,0.41,0.2239,110.0,255.0,365.0
2012-08-17 13:00:00,14145.0,3.0,1.0,8.0,13.0,0.0,5.0,1.0,1.0,0.84,0.2424,0.36,0.3881,103.0,254.0,357.0
2012-08-17 14:00:00,14146.0,3.0,1.0,8.0,14.0,0.0,5.0,1.0,1.0,0.86,0.2424,0.34,0.4179,128.0,200.0,328.0
2012-08-17 15:00:00,14147.0,3.0,1.0,8.0,15.0,0.0,5.0,1.0,1.0,0.86,0.2424,0.3,0.4627,127.0,256.0,383.0
2012-08-17 16:00:00,14148.0,3.0,1.0,8.0,16.0,0.0,5.0,1.0,2.0,0.84,0.2424,0.32,0.4478,116.0,372.0,488.0
2012-08-17 17:00:00,14149.0,3.0,1.0,8.0,17.0,0.0,5.0,1.0,1.0,0.82,0.2424,0.36,0.3284,144.0,647.0,791.0
2012-08-17 18:00:00,14150.0,3.0,1.0,8.0,18.0,0.0,5.0,1.0,2.0,0.82,0.2424,0.38,0.2537,108.0,561.0,669.0
2012-08-17 19:00:00,14151.0,3.0,1.0,8.0,19.0,0.0,5.0,1.0,2.0,0.74,0.2424,0.55,0.3881,88.0,403.0,491.0
2012-08-17 20:00:00,14152.0,3.0,1.0,8.0,20.0,0.0,5.0,1.0,2.0,0.72,0.2424,0.58,0.2239,97.0,262.0,359.0
2012-08-17 21:00:00,14153.0,3.0,1.0,8.0,21.0,0.0,5.0,1.0,2.0,0.68,0.2424,0.69,0.2985,57.0,198.0,255.0
2012-08-17 22:00:00,14154.0,3.0,1.0,8.0,22.0,0.0,5.0,1.0,3.0,0.66,0.2424,0.83,0.194,43.0,170.0,213.0
2012-08-17 23:00:00,14155.0,3.0,1.0,8.0,23.0,0.0,5.0,1.0,3.0,0.64,0.2424,0.83,0.2239,21.0,100.0,121.0
2012-08-18 00:00:00,14156.0,3.0,1.0,8.0,0.0,0.0,6.0,0.0,2.0,0.64,0.5758,0.83,0.2239,6.0,99.0,105.0
2012-08-18 01:00:00,14157.0,3.0,1.0,8.0,1.0,0.0,6.0,0.0,3.0,0.62,0.5455,0.94,0.1642,14.0,78.0,92.0
2012-08-18 02:00:00,14158.0,3.0,1.0,8.0,2.0,0.0,6.0,0.0,3.0,0.62,0.5606,0.88,0.1642,4.0,39.0,43.0
2012-08-18 03:00:00,14159.0,3.0,1.0,8.0,3.0,0.0,6.0,0.0,1.0,0.62,0.5606,0.88,0.194,7.0,23.0,30.0
2012-08-18 04:00:00,14160.0,3.0,1.0,8.0,4.0,0.0,6.0,0.0,1.0,0.62,0.5909,0.73,0.2239,5.0,8.0,13.0
2012-08-18 05:00:00,14161.0,3.0,1.0,8.0,5.0,0.0,6.0,0.0,1.0,0.6,0.5758,0.78,0.2537,2.0,7.0,9.0
2012-08-18 06:00:00,14162.0,3.0,1.0,8.0,6.0,0.0,6.0,0.0,1.0,0.6,0.5606,0.83,0.2239,4.0,23.0,27.0
2012-08-18 07:00:00,14163.0,3.0,1.0,8.0,7.0,0.0,6.0,0.0,1.0,0.6,0.5606,0.83,0.2239,12.0,52.0,64.0
2012-08-18 08:00:00,14164.0,3.0,1.0,8.0,8.0,0.0,6.0,0.0,1.0,0.64,0.6061,0.69,0.2537,28.0,161.0,189.0
2012-08-18 09:00:00,14165.0,3.0,1.0,8.0,9.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.65,0.2836,81.0,211.0,292.0
2012-08-18 10:00:00,14166.0,3.0,1.0,8.0,10.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.54,0.1642,166.0,314.0,480.0
2012-08-18 11:00:00,14167.0,3.0,1.0,8.0,11.0,0.0,6.0,0.0,1.0,0.72,0.6667,0.51,0.0,180.0,356.0,536.0
2012-08-18 12:00:00,14168.0,3.0,1.0,8.0,12.0,0.0,6.0,0.0,1.0,0.76,0.6667,0.37,0.194,266.0,388.0,654.0
2012-08-18 13:00:00,14169.0,3.0,1.0,8.0,13.0,0.0,6.0,0.0,1.0,0.74,0.6515,0.4,0.194,289.0,355.0,644.0
2012-08-18 14:00:00,14170.0,3.0,1.0,8.0,14.0,0.0,6.0,0.0,1.0,0.76,0.6667,0.37,0.2836,242.0,356.0,598.0
2012-08-18 15:00:00,14171.0,3.0,1.0,8.0,15.0,0.0,6.0,0.0,1.0,0.76,0.6667,0.37,0.2239,250.0,346.0,596.0
2012-08-18 16:00:00,14172.0,3.0,1.0,8.0,16.0,0.0,6.0,0.0,1.0,0.76,0.6667,0.37,0.2537,287.0,354.0,641.0
2012-08-18 17:00:00,14173.0,3.0,1.0,8.0,17.0,0.0,6.0,0.0,1.0,0.76,0.6667,0.37,0.2239,256.0,379.0,635.0
2012-08-18 18:00:00,14174.0,3.0,1.0,8.0,18.0,0.0,6.0,0.0,1.0,0.74,0.6515,0.37,0.1642,225.0,329.0,554.0
2012-08-18 19:00:00,14175.0,3.0,1.0,8.0,19.0,0.0,6.0,0.0,1.0,0.7,0.6364,0.45,0.1642,164.0,324.0,488.0
2012-08-18 20:00:00,14176.0,3.0,1.0,8.0,20.0,0.0,6.0,0.0,1.0,0.7,0.6364,0.45,0.1045,99.0,242.0,341.0
2012-08-18 21:00:00,14177.0,3.0,1.0,8.0,21.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.61,0.0,90.0,248.0,338.0
2012-08-18 22:00:00,14178.0,3.0,1.0,8.0,22.0,0.0,6.0,0.0,1.0,0.66,0.6212,0.61,0.0,90.0,171.0,261.0
2012-08-18 23:00:00,14179.0,3.0,1.0,8.0,23.0,0.0,6.0,0.0,1.0,0.64,0.6061,0.65,0.0896,60.0,175.0,235.0
2012-08-19 00:00:00,14180.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.66,0.6212,0.57,0.0896,44.0,143.0,187.0
2012-08-19 01:00:00,14181.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.64,0.6061,0.65,0.0,29.0,102.0,131.0
2012-08-19 02:00:00,14182.0,3.0,1.0,8.0,2.0,0.0,0.0,0.0,2.0,0.62,0.6061,0.69,0.0896,16.0,103.0,119.0
2012-08-19 03:00:00,14183.0,3.0,1.0,8.0,3.0,0.0,0.0,0.0,2.0,0.62,0.6061,0.61,0.1642,21.0,34.0,55.0
2012-08-19 04:00:00,14184.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,2.0,0.62,0.6061,0.65,0.1642,4.0,22.0,26.0
2012-08-19 05:00:00,14185.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,2.0,0.6,0.5909,0.73,0.1343,3.0,8.0,11.0
2012-08-19 06:00:00,14186.0,3.0,1.0,8.0,6.0,0.0,0.0,0.0,2.0,0.62,0.6061,0.69,0.1045,5.0,15.0,20.0
2012-08-19 07:00:00,14187.0,3.0,1.0,8.0,7.0,0.0,0.0,0.0,2.0,0.62,0.6061,0.69,0.1343,12.0,29.0,41.0
2012-08-19 08:00:00,14188.0,3.0,1.0,8.0,8.0,0.0,0.0,0.0,2.0,0.64,0.6061,0.69,0.1045,34.0,90.0,124.0
2012-08-19 09:00:00,14189.0,3.0,1.0,8.0,9.0,0.0,0.0,0.0,2.0,0.66,0.6212,0.74,0.0,86.0,184.0,270.0
2012-08-19 10:00:00,14190.0,3.0,1.0,8.0,10.0,0.0,0.0,0.0,2.0,0.68,0.6364,0.69,0.0,138.0,287.0,425.0
2012-08-19 11:00:00,14191.0,3.0,1.0,8.0,11.0,0.0,0.0,0.0,3.0,0.64,0.5909,0.78,0.1642,83.0,189.0,272.0
2012-08-19 12:00:00,14192.0,3.0,1.0,8.0,12.0,0.0,0.0,0.0,3.0,0.64,0.6061,0.73,0.0,112.0,186.0,298.0
2012-08-19 13:00:00,14193.0,3.0,1.0,8.0,13.0,0.0,0.0,0.0,3.0,0.64,0.5758,0.83,0.1343,50.0,112.0,162.0
2012-08-19 14:00:00,14194.0,3.0,1.0,8.0,14.0,0.0,0.0,0.0,3.0,0.64,0.6061,0.73,0.0,41.0,108.0,149.0
2012-08-19 15:00:00,14195.0,3.0,1.0,8.0,15.0,0.0,0.0,0.0,2.0,0.64,0.6061,0.65,0.0,89.0,187.0,276.0
2012-08-19 16:00:00,14196.0,3.0,1.0,8.0,16.0,0.0,0.0,0.0,2.0,0.66,0.6212,0.65,0.0,97.0,259.0,356.0
2012-08-19 17:00:00,14197.0,3.0,1.0,8.0,17.0,0.0,0.0,0.0,2.0,0.64,0.5909,0.78,0.1045,76.0,267.0,343.0
2012-08-19 18:00:00,14198.0,3.0,1.0,8.0,18.0,0.0,0.0,0.0,2.0,0.64,0.5909,0.78,0.1045,86.0,291.0,377.0
2012-08-19 19:00:00,14199.0,3.0,1.0,8.0,19.0,0.0,0.0,0.0,2.0,0.64,0.6061,0.73,0.1343,72.0,269.0,341.0
2012-08-19 20:00:00,14200.0,3.0,1.0,8.0,20.0,0.0,0.0,0.0,2.0,0.64,0.6061,0.73,0.194,61.0,213.0,274.0
2012-08-19 21:00:00,14201.0,3.0,1.0,8.0,21.0,0.0,0.0,0.0,3.0,0.62,0.5909,0.78,0.0896,36.0,154.0,190.0
2012-08-19 22:00:00,14202.0,3.0,1.0,8.0,22.0,0.0,0.0,0.0,2.0,0.62,0.5909,0.78,0.1642,6.0,50.0,56.0
2012-08-19 23:00:00,14203.0,3.0,1.0,8.0,23.0,0.0,0.0,0.0,2.0,0.62,0.5909,0.73,0.0,7.0,39.0,46.0
2012-08-20 00:00:00,14204.0,3.0,1.0,8.0,0.0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.1045,1.0,25.0,26.0
2012-08-20 01:00:00,14205.0,3.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,0.6,0.5606,0.83,0.1642,0.0,10.0,10.0
2012-08-20 02:00:00,14206.0,3.0,1.0,8.0,2.0,0.0,1.0,1.0,1.0,0.6,0.5606,0.83,0.1642,0.0,5.0,5.0
2012-08-20 03:00:00,14207.0,3.0,1.0,8.0,3.0,0.0,1.0,1.0,1.0,0.6,0.5455,0.88,0.1045,0.0,3.0,3.0
2012-08-20 04:00:00,14208.0,3.0,1.0,8.0,4.0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.0896,0.0,7.0,7.0
2012-08-20 05:00:00,14209.0,3.0,1.0,8.0,5.0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.0,2.0,35.0,37.0
2012-08-20 06:00:00,14210.0,3.0,1.0,8.0,6.0,0.0,1.0,1.0,2.0,0.6,0.5758,0.78,0.1343,6.0,155.0,161.0
2012-08-20 07:00:00,14211.0,3.0,1.0,8.0,7.0,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.1343,15.0,427.0,442.0
2012-08-20 08:00:00,14212.0,3.0,1.0,8.0,8.0,0.0,1.0,1.0,2.0,0.62,0.5909,0.73,0.1045,37.0,618.0,655.0
2012-08-20 09:00:00,14213.0,3.0,1.0,8.0,9.0,0.0,1.0,1.0,2.0,0.64,0.6061,0.69,0.0,55.0,302.0,357.0
2012-08-20 10:00:00,14214.0,3.0,1.0,8.0,10.0,0.0,1.0,1.0,2.0,0.64,0.6061,0.69,0.0896,69.0,124.0,193.0
2012-08-20 11:00:00,14215.0,3.0,1.0,8.0,11.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.65,0.1045,90.0,151.0,241.0
2012-08-20 12:00:00,14216.0,3.0,1.0,8.0,12.0,0.0,1.0,1.0,2.0,0.66,0.6212,0.61,0.1045,66.0,216.0,282.0
2012-08-20 13:00:00,14217.0,3.0,1.0,8.0,13.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.58,0.1343,97.0,194.0,291.0
2012-08-20 14:00:00,14218.0,3.0,1.0,8.0,14.0,0.0,1.0,1.0,1.0,0.72,0.6667,0.54,0.1642,87.0,188.0,275.0
2012-08-20 15:00:00,14219.0,3.0,1.0,8.0,15.0,0.0,1.0,1.0,1.0,0.72,0.6667,0.54,0.2537,102.0,207.0,309.0
2012-08-20 16:00:00,14220.0,3.0,1.0,8.0,16.0,0.0,1.0,1.0,1.0,0.72,0.6667,0.54,0.2537,103.0,357.0,460.0
2012-08-20 17:00:00,14221.0,3.0,1.0,8.0,17.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.58,0.2836,83.0,810.0,893.0
2012-08-20 18:00:00,14222.0,3.0,1.0,8.0,18.0,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.2537,89.0,726.0,815.0
2012-08-20 19:00:00,14223.0,3.0,1.0,8.0,19.0,0.0,1.0,1.0,2.0,0.62,0.5909,0.78,0.194,33.0,266.0,299.0
2012-08-20 20:00:00,14224.0,3.0,1.0,8.0,20.0,0.0,1.0,1.0,2.0,0.62,0.5758,0.83,0.2836,30.0,231.0,261.0
2012-08-20 21:00:00,14225.0,3.0,1.0,8.0,21.0,0.0,1.0,1.0,1.0,0.6,0.5606,0.83,0.0,26.0,219.0,245.0
2012-08-20 22:00:00,14226.0,3.0,1.0,8.0,22.0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.0,25.0,136.0,161.0
2012-08-20 23:00:00,14227.0,3.0,1.0,8.0,23.0,0.0,1.0,1.0,2.0,0.6,0.5606,0.83,0.0,10.0,92.0,102.0
2012-08-21 00:00:00,14228.0,3.0,1.0,8.0,0.0,0.0,2.0,1.0,2.0,0.6,0.5606,0.83,0.0896,7.0,52.0,59.0
2012-08-21 01:00:00,14229.0,3.0,1.0,8.0,1.0,0.0,2.0,1.0,2.0,0.6,0.5606,0.83,0.1343,11.0,22.0,33.0
2012-08-21 02:00:00,14230.0,3.0,1.0,8.0,2.0,0.0,2.0,1.0,2.0,0.58,0.5455,0.88,0.2836,1.0,7.0,8.0
2012-08-21 03:00:00,14231.0,3.0,1.0,8.0,3.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.88,0.0,0.0,3.0,3.0
2012-08-21 04:00:00,14232.0,3.0,1.0,8.0,4.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.88,0.0,0.0,4.0,4.0
2012-08-21 05:00:00,14233.0,3.0,1.0,8.0,5.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.83,0.0896,4.0,30.0,34.0
2012-08-21 06:00:00,14234.0,3.0,1.0,8.0,6.0,0.0,2.0,1.0,1.0,0.56,0.5303,0.83,0.1045,5.0,164.0,169.0
2012-08-21 07:00:00,14235.0,3.0,1.0,8.0,7.0,0.0,2.0,1.0,1.0,0.6,0.5758,0.78,0.1045,19.0,500.0,519.0
2012-08-21 08:00:00,14236.0,3.0,1.0,8.0,8.0,0.0,2.0,1.0,1.0,0.6,0.5758,0.78,0.1343,27.0,696.0,723.0
2012-08-21 09:00:00,14237.0,3.0,1.0,8.0,9.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.69,0.0,47.0,281.0,328.0
2012-08-21 10:00:00,14238.0,3.0,1.0,8.0,10.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.61,0.1045,58.0,120.0,178.0
2012-08-21 11:00:00,14239.0,3.0,1.0,8.0,11.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.54,0.0,61.0,195.0,256.0
2012-08-21 12:00:00,14240.0,3.0,1.0,8.0,12.0,0.0,2.0,1.0,1.0,0.72,0.6515,0.45,0.0,79.0,226.0,305.0
2012-08-21 13:00:00,14241.0,3.0,1.0,8.0,13.0,0.0,2.0,1.0,1.0,0.74,0.6515,0.4,0.0,76.0,255.0,331.0
2012-08-21 14:00:00,14242.0,3.0,1.0,8.0,14.0,0.0,2.0,1.0,1.0,0.76,0.6667,0.37,0.0896,110.0,192.0,302.0
2012-08-21 15:00:00,14243.0,3.0,1.0,8.0,15.0,0.0,2.0,1.0,1.0,0.76,0.6667,0.37,0.0,76.0,226.0,302.0
2012-08-21 16:00:00,14244.0,3.0,1.0,8.0,16.0,0.0,2.0,1.0,1.0,0.76,0.6667,0.37,0.0,109.0,358.0,467.0
2012-08-21 17:00:00,14245.0,3.0,1.0,8.0,17.0,0.0,2.0,1.0,1.0,0.74,0.6667,0.51,0.2836,92.0,786.0,878.0
2012-08-21 18:00:00,14246.0,3.0,1.0,8.0,18.0,0.0,2.0,1.0,1.0,0.72,0.6667,0.54,0.2239,93.0,532.0,625.0
2012-08-21 19:00:00,14247.0,3.0,1.0,8.0,19.0,0.0,2.0,1.0,3.0,0.62,0.5909,0.73,0.1045,56.0,420.0,476.0
2012-08-21 20:00:00,14248.0,3.0,1.0,8.0,20.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.73,0.0,62.0,296.0,358.0
2012-08-21 21:00:00,14249.0,3.0,1.0,8.0,21.0,0.0,2.0,1.0,1.0,0.64,0.6061,0.73,0.0,41.0,239.0,280.0
