,ZONEID,TIMESTAMP,tclw,tciw,SP,r,TCC,10u,10v,2T,SSRD,STRD,TSR,TP,POWER
2014-05-20 02:00:00,1,20140520 02:00,0.005996704,0.000715256,95147.25,66.73361206,0.578280151,4.968054771,-2.252438545,289.2758789,1854707.0,1148927.0,2148662.0,0.0,0.307307692
2014-05-20 03:00:00,1,20140520 03:00,8.39e-05,0.001897812,95067.0625,67.12124634,0.530574203,5.25826931,-1.737073898,289.237793,1629715.0,1200750.0,1955344.0,0.0,0.634038462
2014-05-20 04:00:00,1,20140520 04:00,0.000274658,0.001665115,95011.375,67.31010437,0.297674179,5.106473923,-1.430451393,289.4296875,1686292.0,1135142.0,1970327.0,0.0,0.53724359
2014-05-20 05:00:00,1,20140520 05:00,0.000228882,0.001369476,94991.3125,67.24147034,0.29095459,4.676458359,-1.243104935,289.2705078,1301411.0,1106474.0,1552945.0,0.0,0.221987179
2014-05-20 06:00:00,1,20140520 06:00,0.000164032,0.001803875,95000.25,70.12492371,0.337982178,3.857192993,-1.230606079,288.5537109,773656.0,1094936.0,986418.0,0.0,0.098717949
2014-05-20 07:00:00,1,20140520 07:00,8.39e-05,0.004236698,95043.1875,76.60095215,0.464996338,2.614897728,-0.812372208,286.4267578,196474.0,1071128.0,313189.0,0.0,0.019358974
2014-05-20 08:00:00,1,20140520 08:00,0.000488281,0.001216888,95097.625,84.12658691,0.305480957,2.309845924,-0.410333633,284.6865234,0.0,1053314.0,0.0,0.0,0.000448718
2014-05-20 09:00:00,1,20140520 09:00,0.000583649,0.000471115,95153.5625,88.54598999,0.129455566,2.298043251,-0.444608688,283.223877,0.0,1040466.0,0.0,0.0,0.0
2014-05-20 10:00:00,1,20140520 10:00,0.001091003,0.00012207,95195.8125,90.08735657,0.134552002,2.302193642,-0.956141472,282.2480469,0.0,1030601.0,45.0,0.0,0.0
2014-05-20 11:00:00,1,20140520 11:00,0.000526428,6.1e-05,95240.875,89.95587158,0.0,2.070484161,-0.729780197,282.2736816,-48.0,1026681.0,0.0,0.0,0.0
2014-05-20 12:00:00,1,20140520 12:00,0.0001297,0.0,95254.1875,90.68673706,0.0,1.869047165,-1.052646637,281.5458984,0.0,1023290.0,0.0,0.0,0.0
2014-05-20 13:00:00,1,20140520 13:00,0.0001297,0.0,95237.0,92.4679718,0.005340576,1.831002235,-1.202291489,280.8637695,0.0,1022049.0,0.0,0.0,0.0
2014-05-20 14:00:00,1,20140520 14:00,8.39e-05,0.0,95230.5625,93.57719421,0.003631592,1.52810955,-0.773152351,280.7802734,0.0,1029501.0,0.0,0.0,0.0
2014-05-20 15:00:00,1,20140520 15:00,0.00038147,0.0,95208.875,94.50109863,0.009185791,1.214199066,-0.343403816,281.4375,0.0,1023295.0,0.0,0.0,0.0
2014-05-20 16:00:00,1,20140520 16:00,0.000869751,0.0,95208.6875,95.9743042,0.163482666,0.724164963,-0.12924099,281.005127,0.0,1026097.0,0.0,0.0,0.0
2014-05-20 17:00:00,1,20140520 17:00,0.003173828,0.0,95203.9375,99.32229614,0.622009277,0.50918293,-0.003960609,280.2858887,0.0,1043712.0,0.0,0.0,0.0
2014-05-20 18:00:00,1,20140520 18:00,0.014343262,0.0,95206.75,100.2510681,1.0,0.422471046,0.041158676,278.9519043,0.0,1065776.0,0.0,0.0,0.0
2014-05-20 19:00:00,1,20140520 19:00,0.031993866,0.0,95256.3125,99.88328552,1.0,0.284602165,0.201562882,279.3378906,0.0,1171232.0,0.0,0.0,0.0
2014-05-20 20:00:00,1,20140520 20:00,0.049259186,0.0,95303.375,99.81947327,1.0,0.078356743,0.632502556,279.7978516,0.0,1207408.0,0.0,0.0,0.0
2014-05-20 21:00:00,1,20140520 21:00,0.050624847,0.0,95354.6875,100.0776825,0.985534668,-0.300757408,0.876558304,279.8122559,0.0,1200048.0,0.0,5.96e-05,0.000192308
2014-05-20 22:00:00,1,20140520 22:00,0.05047226,0.0,95384.5625,99.82698059,0.952758789,-0.56840229,0.325860977,280.5800781,140702.0,1196144.0,260217.0,7.59e-05,0.014871795
2014-05-20 23:00:00,1,20140520 23:00,0.03490448,0.0,95426.8125,97.58666992,1.0,-0.247690201,-0.00437355,281.807373,478169.0,1230256.0,756982.0,8.46e-05,0.067307692
2014-05-21 00:00:00,1,20140521 00:00,0.013660431,0.0,95436.0625,92.13702393,1.0,0.189387322,-0.733289719,283.5029297,844446.0,1249280.0,1192413.0,8.88e-05,0.101794872
2014-05-21 01:00:00,1,20140521 01:00,0.014152527,0.0,95422.1875,86.03607178,0.854644775,0.852527618,-0.812040329,285.8601074,1283379.0,1286295.0,1644381.0,0.0,0.276666667
2014-05-21 02:00:00,1,20140521 02:00,0.010353088,0.0,95344.875,75.70819092,0.591461182,1.619109154,-1.326773643,287.697998,1550973.0,1213551.0,1885735.0,0.0,0.696923077
2014-05-21 03:00:00,1,20140521 03:00,0.005226135,0.0,95241.125,65.17398071,0.454559326,2.396952629,-1.60346508,289.296875,1672373.0,1147602.0,1977300.0,0.0,0.591602564
2014-05-21 04:00:00,1,20140521 04:00,0.000331879,0.0,95194.625,56.75721741,0.038818359,3.313029289,-1.388560295,290.220459,1527250.0,1177749.0,1817486.0,0.0,0.504038462
2014-05-21 05:00:00,1,20140521 05:00,0.000745773,0.0,95177.25,55.12193298,0.117095947,3.702466965,-1.158778191,290.0239258,1328022.0,1085905.0,1552975.0,0.0,0.373141026
2014-05-21 06:00:00,1,20140521 06:00,0.00043869,0.0,95201.6875,58.70481873,0.024353027,2.761778831,-1.100376129,289.0678711,779780.0,1072374.0,972590.0,0.0,0.175512821
2014-05-21 07:00:00,1,20140521 07:00,0.000259399,0.0,95220.3125,67.55836487,0.012695313,2.036275864,-1.056474686,285.8579102,199258.0,1030536.0,309239.0,0.0,0.026538462
2014-05-21 08:00:00,1,20140521 08:00,0.0,0.0,95267.4375,75.91886902,0.0,2.121319771,-0.874782562,283.9501953,0.0,1022699.0,0.0,0.0,0.000576923
2014-05-21 09:00:00,1,20140521 09:00,0.0,0.0,95306.1875,81.8782196,0.0,2.366154671,-0.785415649,282.5742188,0.0,1017686.0,0.0,0.0,0.0
2014-05-21 10:00:00,1,20140521 10:00,0.0,0.0,95330.8125,85.61013794,0.0,2.561662674,-0.803062439,281.6403809,0.0,1007014.0,44.0,0.0,0.0
2014-05-21 11:00:00,1,20140521 11:00,0.0,0.0,95353.625,87.47790527,0.0,2.525164604,-0.743643761,281.2590332,-26.0,1004556.0,0.0,0.0,0.0
2014-05-21 12:00:00,1,20140521 12:00,0.0,0.0,95366.4375,89.1214447,0.0,2.381016731,-0.61651516,280.8857422,0.0,1005397.0,0.0,0.0,0.0
2014-05-21 13:00:00,1,20140521 13:00,0.0,0.0,95356.8125,90.18623352,0.0,2.096652985,-0.542279244,280.5722656,0.0,1006024.0,0.0,0.0,0.0
2014-05-21 14:00:00,1,20140521 14:00,0.0,0.0,95356.3125,90.56425476,0.0,1.735313416,-0.291016579,280.5737305,0.0,1004393.0,0.0,0.0,0.0
2014-05-21 15:00:00,1,20140521 15:00,6.48e-05,0.0,95340.75,91.72125244,0.000976563,1.542975426,-0.026090622,281.1569824,0.0,1004300.0,0.0,0.0,0.0
2014-05-21 16:00:00,1,20140521 16:00,0.000104904,0.0,95318.8125,93.29879761,0.177917481,1.273014069,0.436835289,280.6647949,0.0,997071.0,0.0,0.0,0.0
2014-05-21 17:00:00,1,20140521 17:00,0.000858307,0.0,95290.125,96.20640564,0.200439453,0.225921631,0.778032303,279.8544922,0.0,997296.0,0.0,0.0,0.0
2014-05-21 18:00:00,1,20140521 18:00,0.011566162,0.0,95259.5625,100.6414032,1.0,0.324879646,0.507660866,278.5544434,0.0,1055808.0,0.0,0.0,0.0
2014-05-21 19:00:00,1,20140521 19:00,0.027410507,0.0,95248.875,99.54664612,1.0,0.300691605,0.39600277,278.4790039,0.0,1121424.0,0.0,0.0,0.0
2014-05-21 20:00:00,1,20140521 20:00,0.037900925,0.0,95260.75,98.67979431,1.0,0.148747444,0.573867798,278.5090332,0.0,1128000.0,0.0,0.0,0.0
2014-05-21 21:00:00,1,20140521 21:00,0.041805267,0.0,95264.875,99.02984619,1.0,0.069237709,0.518756867,278.440918,0.0,1155552.0,0.0,0.0,0.000448718
2014-05-21 22:00:00,1,20140521 22:00,0.037633896,0.0,95281.6875,98.64285278,0.999023438,0.087397575,0.147626877,279.4018555,113803.0,1200496.0,234238.0,0.0,0.029358974
2014-05-21 23:00:00,1,20140521 23:00,0.018057823,0.0,95286.5625,96.16496277,0.94720459,0.162528992,-0.248785973,281.0810547,437602.0,1235392.0,704171.0,5.66e-05,0.213397436
2014-05-22 00:00:00,1,20140522 00:00,0.002607346,0.0,95274.5625,88.88612366,0.413009644,0.684264183,-0.824416161,283.8171387,938015.0,1231888.0,1254040.0,5.66e-05,0.593333333
2014-05-22 01:00:00,1,20140522 01:00,0.000335693,0.0,95272.6875,82.01730347,0.058807373,1.304279327,-1.549125671,286.652832,1569878.0,1095267.0,1841455.0,0.0,0.679038462
2014-05-22 02:00:00,1,20140522 02:00,0.0,0.0,95151.1875,70.42970276,0.0,2.409401894,-1.724025726,289.0898438,1968480.0,1073629.0,2187894.0,0.0,0.669487179
2014-05-22 03:00:00,1,20140522 03:00,0.0,0.0,95042.875,59.30262756,0.0,3.271541595,-1.828048706,290.6452637,1973750.0,1076223.0,2199278.0,0.0,0.624679487
2014-05-22 04:00:00,1,20140522 04:00,0.0,0.0,94959.375,52.54704285,0.0,3.737352371,-2.035642624,291.1660156,1748348.0,1086030.0,1979088.0,0.0,0.518717949
2014-05-22 05:00:00,1,20140522 05:00,0.0,0.0,94939.5,53.10186768,0.0,3.847677231,-2.024187088,290.8193359,1334479.0,1083294.0,1560258.0,0.0,0.348910256
2014-05-22 06:00:00,1,20140522 06:00,0.0,0.0,94895.625,60.65023804,0.003845215,2.42775631,-1.590809822,289.7077637,779957.0,1073257.0,976694.0,0.0,0.148782051
2014-05-22 07:00:00,1,20140522 07:00,0.0,0.001410484,94889.875,70.98400879,1.0,1.553290367,-1.61774826,285.9936523,191318.0,1050200.0,301971.0,0.0,0.018397436
2014-05-22 08:00:00,1,20140522 08:00,0.0,0.007117271,94872.1875,79.57940674,0.941648781,1.510799408,-1.782217979,284.3422852,0.0,1063494.0,0.0,0.0,0.00025641
2014-05-22 09:00:00,1,20140522 09:00,0.0,0.009050369,94906.875,84.8526001,0.961094022,1.606750488,-1.652115822,283.8093262,0.0,1071146.0,0.0,0.0,0.0
2014-05-22 10:00:00,1,20140522 10:00,0.0,0.016194679,94917.0625,87.15431213,0.964569092,1.896546364,-1.558373451,283.4284668,0.0,1072229.0,259.0,0.0,0.0
2014-05-22 11:00:00,1,20140522 11:00,0.0,0.038343847,94941.375,87.98687744,0.961670995,1.870073318,-1.711556435,283.2548828,0.0,1082385.0,0.0,0.0,0.0
2014-05-22 12:00:00,1,20140522 12:00,0.0,0.06023325,94926.875,87.67137146,0.98902297,1.796962738,-1.917264938,283.6291504,-418.0,1129807.0,0.0,0.0,0.0
2014-05-22 13:00:00,1,20140522 13:00,0.0,0.061271667,94909.0625,86.08851624,0.97000438,2.162774086,-2.31552124,283.810791,0.0,1121760.0,0.0,0.0,0.0
2014-05-22 14:00:00,1,20140522 14:00,0.0,0.063850403,94860.9375,84.34387207,0.983619213,2.625177383,-2.352873802,283.9238281,0.0,1118178.0,0.0,0.0,0.0
2014-05-22 15:00:00,1,20140522 15:00,0.0001297,0.080703735,94820.9375,82.75091553,0.954189122,2.763955116,-2.191364288,283.9309082,0.0,1115814.0,0.0,0.0,0.0
2014-05-22 16:00:00,1,20140522 16:00,0.000259399,0.030376922,94775.0,82.73744202,0.892648161,2.659152985,-1.959671021,283.6606445,0.0,1099303.0,0.0,0.0,0.0
2014-05-22 17:00:00,1,20140522 17:00,0.0,0.005172729,94742.5,84.16557312,0.855211496,2.517212868,-1.715260506,283.0803223,0.0,1057632.0,0.0,0.0,0.0
2014-05-22 18:00:00,1,20140522 18:00,0.0,0.013870239,94703.5625,85.25852966,0.887286544,2.401742935,-1.644979477,282.5725098,0.0,1040368.0,0.0,0.0,0.0
2014-05-22 19:00:00,1,20140522 19:00,0.0,0.032226563,94697.125,85.5173645,0.953643799,2.287648201,-1.63759613,282.489502,0.0,1066496.0,0.0,0.0,0.0
2014-05-22 20:00:00,1,20140522 20:00,0.0,0.020881653,94720.0,85.19145203,0.860076904,2.261538506,-1.807056427,282.5998535,0.0,1075968.0,0.0,0.0,0.0
2014-05-22 21:00:00,1,20140522 21:00,0.0,0.00680542,94745.5625,84.39735413,0.408935547,2.489048004,-2.016851425,282.6689453,0.0,1079360.0,0.0,0.0,0.000512821
2014-05-22 22:00:00,1,20140522 22:00,0.000282288,0.01410675,94746.4375,80.3722229,0.713928223,3.057080269,-2.17041111,283.831543,185094.0,1063616.0,276270.0,0.0,0.036858974
2014-05-22 23:00:00,1,20140522 23:00,0.001335144,0.041542053,94743.4375,73.42597961,0.870391846,3.286219597,-2.334534645,285.9533691,673149.0,1092672.0,877213.0,0.0,0.086794872
2014-05-23 00:00:00,1,20140523 00:00,0.001113892,0.070228577,94693.9375,66.14353943,0.916778565,3.733125687,-2.66941452,287.9067383,1064318.0,1146016.0,1317664.0,0.0,0.574294872
2014-05-23 01:00:00,1,20140523 01:00,0.000106812,0.015274048,94673.4375,64.3135376,0.782623291,4.046748161,-2.74697876,289.4743652,1346971.0,1182245.0,1676416.0,0.0,0.548076923
2014-05-23 02:00:00,1,20140523 02:00,6.87e-05,0.005004883,94561.125,59.08335876,0.620391846,4.988321304,-3.201047897,290.7810059,1787886.0,1149304.0,2085215.0,0.0,0.311025641
2014-05-23 03:00:00,1,20140523 03:00,3.05e-05,0.004211426,94452.8125,56.77496338,0.243713379,5.438454628,-3.043060303,291.2819824,1792414.0,1147678.0,2077987.0,0.0,0.617435897
2014-05-23 04:00:00,1,20140523 04:00,6.1e-05,0.005966187,94355.0,55.74707031,0.464782715,5.500885963,-2.830161095,291.4091797,1662380.0,1122628.0,1932236.0,0.0,0.494487179
2014-05-23 05:00:00,1,20140523 05:00,0.005203247,0.005714417,94326.0625,56.3850708,0.484222412,5.334820747,-2.677762985,291.1577148,1253986.0,1127816.0,1511060.0,0.0,0.364551282
2014-05-23 06:00:00,1,20140523 06:00,0.000442505,0.006660461,94329.125,59.11254883,0.402954102,4.516526222,-1.950926781,290.3259277,661484.0,1121870.0,878297.0,0.0,0.163141026
2014-05-23 07:00:00,1,20140523 07:00,0.000228882,0.012702942,94343.0625,61.35934448,0.581298828,3.52162075,-1.370482445,288.6936035,177061.0,1106680.0,291010.0,0.0,0.032628205
2014-05-23 08:00:00,1,20140523 08:00,0.000610352,0.013511658,94365.8125,64.08563232,0.650817871,2.767111778,-0.714072228,287.2497559,0.0,1119907.0,0.0,0.0,0.000705128
2014-05-23 09:00:00,1,20140523 09:00,0.000671387,0.011184692,94388.4375,68.47169495,0.723876953,2.547086716,-0.559470177,286.2119141,0.0,1125276.0,0.0,0.0,0.0
2014-05-23 10:00:00,1,20140523 10:00,0.000961304,0.00422287,94411.5625,68.77328491,0.474060059,3.105115891,-0.508363724,285.9753418,0.0,1103003.0,-300.0,0.0,0.0
2014-05-23 11:00:00,1,20140523 11:00,0.000869751,0.00125885,94423.375,66.72396851,0.430053711,3.642075539,-0.288677216,286.0974121,99.0,1105187.0,0.0,0.0,0.0
2014-05-23 12:00:00,1,20140523 12:00,0.008499146,0.004760742,94459.8125,68.18803406,0.494476318,3.754894257,-0.502944946,285.7963867,0.0,1070612.0,0.0,0.0,0.0
2014-05-23 13:00:00,1,20140523 13:00,0.025688171,0.004043579,94467.0,71.07063293,0.792694092,4.0776968,-0.633758545,285.7463379,0.0,1120216.0,0.0,0.0,0.0
2014-05-23 14:00:00,1,20140523 14:00,0.009437561,0.001091003,94437.0,75.13027954,0.518280029,3.782214165,-1.049346924,285.670166,0.0,1218138.0,0.0,0.0,0.0
2014-05-23 15:00:00,1,20140523 15:00,0.012519836,0.001331329,94400.3125,80.66241455,0.481384277,3.564945221,-1.070040703,284.9055176,0.0,1113456.0,0.0,0.0,0.0
2014-05-23 16:00:00,1,20140523 16:00,0.000328064,0.002325058,94379.9375,85.52145386,0.46878916,3.461155891,-1.100543976,284.5878906,0.0,1133600.0,0.0,0.0,0.0
2014-05-23 17:00:00,1,20140523 17:00,0.000389099,0.004016876,94356.9375,89.59315491,0.545030654,3.322062492,-0.982275009,284.1850586,0.0,1086352.0,0.0,0.0,0.0
2014-05-23 18:00:00,1,20140523 18:00,0.000282288,0.003101349,94358.1875,91.36021423,0.577802837,3.370725632,-0.794927597,284.0390625,0.0,1086736.0,0.0,0.0,0.0
2014-05-23 19:00:00,1,20140523 19:00,0.000705719,0.000343323,94381.6875,91.22489929,0.411651611,3.608700752,-0.731312752,283.9572754,0.0,1075232.0,0.0,0.0,0.0
2014-05-23 20:00:00,1,20140523 20:00,0.001407623,0.000293732,94427.0625,90.21534729,0.378025234,3.709301949,-0.725514412,283.8671875,0.0,1074272.0,0.0,0.0,0.0
2014-05-23 21:00:00,1,20140523 21:00,0.000465393,0.002218246,94473.9375,89.42895508,0.495635986,3.399056435,-0.627065659,283.5656738,0.0,1053040.0,0.0,0.0,0.000448718
2014-05-23 22:00:00,1,20140523 22:00,0.000701904,0.009740829,94533.8125,87.28863525,0.805664063,3.367266655,-0.602146149,284.2810059,187067.0,1036800.0,280632.0,0.0,0.017884615
2014-05-23 23:00:00,1,20140523 23:00,0.003227234,0.016551971,94571.875,80.71882629,0.890650272,3.373708725,-0.610969544,285.7878418,643653.0,1072832.0,823435.0,0.0,0.08525641
2014-05-24 00:00:00,1,20140524 00:00,0.005126953,0.029415131,94577.9375,70.96507263,0.965637207,3.70466423,-0.604466438,287.3601074,1163095.0,1104864.0,1392600.0,0.0,0.165448718
2014-05-24 01:00:00,1,20140524 01:00,0.01382247,0.077516556,94595.9375,64.89292908,0.942688346,3.801772118,-0.908818245,288.689209,1428046.0,1114694.0,1740949.0,0.0,0.33724359
2014-05-24 02:00:00,1,20140524 02:00,0.001577377,0.037204742,94546.4375,59.50109863,0.755513609,4.358716011,-0.941663742,289.4489746,1580696.0,1189808.0,1910562.0,0.0,0.438589744
2014-05-24 03:00:00,1,20140524 03:00,0.000793457,0.022312164,94475.4375,57.02891541,0.756975412,4.731236458,-0.872855187,289.7526855,1657214.0,1133363.0,1995817.0,0.0,0.534166667
2014-05-24 04:00:00,1,20140524 04:00,0.002868652,0.017929077,94452.625,56.01211548,0.738183379,4.875101089,-0.266674042,289.7387695,1523783.0,1123260.0,1825510.0,0.0,0.321153846
2014-05-24 05:00:00,1,20140524 05:00,0.003425317,0.012897491,94468.9375,55.45274353,0.796079338,4.164845467,-0.210948944,289.4375,1149005.0,1125638.0,1421538.0,0.0,0.123397436
2014-05-24 06:00:00,1,20140524 06:00,0.001954633,0.042133331,94498.3125,59.2097168,0.975126028,2.861616135,-0.717165947,288.682373,683977.0,1115104.0,889941.0,0.0,0.045448718
2014-05-24 07:00:00,1,20140524 07:00,0.000455127,0.055618286,94545.375,66.2150116,0.987969875,1.942908287,-0.897198677,286.5583496,123310.0,1122121.0,213108.0,0.0,0.009679487
2014-05-24 08:00:00,1,20140524 08:00,0.000236511,0.068546295,94597.0625,72.91801453,0.994653463,1.834561348,-1.081930161,285.4304199,0.0,1136866.0,50.0,0.0,0.000128205
2014-05-24 09:00:00,1,20140524 09:00,0.0,0.035644531,94654.8125,78.93681335,0.942683041,1.600972176,-1.150009155,284.6682129,0.0,1141742.0,0.0,0.0,0.0
2014-05-24 10:00:00,1,20140524 10:00,8.93e-05,0.040054321,94696.125,83.18261719,0.993963063,1.552168846,-1.223083496,283.7126465,0.0,1100300.0,69.0,0.0,0.0
2014-05-24 11:00:00,1,20140524 11:00,9.16e-05,0.039691925,94715.75,85.32226562,0.611238957,1.594812393,-1.409545898,282.7751465,0.0,1075939.0,0.0,0.0,0.0
2014-05-24 12:00:00,1,20140524 12:00,0.000282288,0.018398285,94717.6875,86.68577576,0.79355675,1.355630875,-1.563388824,282.3220215,434.0,1070884.0,0.0,0.0,0.0
2014-05-24 13:00:00,1,20140524 13:00,0.0,0.000421047,94708.125,88.61143494,0.119368732,1.315556526,-1.517458916,282.154541,0.0,1077079.0,0.0,0.0,0.0
2014-05-24 14:00:00,1,20140524 14:00,0.0,0.0,94665.0,90.83966064,0.0,1.339719772,-1.683367729,281.3310547,0.0,1004210.0,0.0,0.0,0.0
2014-05-24 15:00:00,1,20140524 15:00,0.0,0.0,94633.875,91.83921814,0.0,1.426196098,-1.551689148,281.2446289,0.0,1011443.0,0.0,0.0,0.0
2014-05-24 16:00:00,1,20140524 16:00,0.000473022,0.0,94631.3125,91.7197876,0.024047852,1.62269783,-1.4867239,281.1550293,0.0,1015741.0,0.0,0.0,0.0
2014-05-24 17:00:00,1,20140524 17:00,0.001434326,1.17e-05,94632.75,91.38963318,0.009277344,1.597044945,-1.489206314,281.1711426,0.0,1021232.0,0.0,0.0,0.0
2014-05-24 18:00:00,1,20140524 18:00,0.000804901,2.86e-06,94625.4375,91.5605011,0.0,1.412423134,-1.520783424,281.2072754,0.0,1020000.0,0.0,0.0,0.0
2014-05-24 19:00:00,1,20140524 19:00,0.000244141,0.0,94645.9375,92.63746643,0.0,1.220507622,-1.48680687,280.9484863,0.0,1018096.0,0.0,0.0,0.0
2014-05-24 20:00:00,1,20140524 20:00,0.000358582,0.0,94676.125,93.8518219,0.0,1.199437141,-1.4165411,280.7124023,0.0,1020432.0,0.0,0.0,0.0
2014-05-24 21:00:00,1,20140524 21:00,0.004196167,5.63e-05,94735.0625,94.30218506,0.053161621,1.317472458,-1.258048058,280.6584473,0.0,1022288.0,0.0,0.0,0.000320513
2014-05-24 22:00:00,1,20140524 22:00,0.042442322,0.003368378,94799.875,94.07159424,0.287414551,1.21281147,-0.913124085,282.6091309,184745.0,1065088.0,282709.0,0.0,0.023589744
2014-05-24 23:00:00,1,20140524 23:00,0.008365631,0.00068903,94831.375,87.70907593,0.3515625,1.596026421,-0.798453331,285.3522949,644466.0,1157728.0,842207.0,0.0,0.178910256
2014-05-25 00:00:00,1,20140525 00:00,0.010044098,0.000210762,94846.5625,81.99493408,0.249359131,2.502183914,-1.019124985,287.6000977,1160933.0,1131760.0,1419422.0,0.0,0.588205128
2014-05-25 01:00:00,1,20140525 01:00,0.007064819,0.000296593,94884.8125,65.927948,0.070922852,3.554286003,-1.468911171,289.9577637,1710517.0,1100625.0,1952442.0,0.0,0.636666667
2014-05-25 02:00:00,1,20140525 02:00,0.015800476,0.003404617,94827.0,61.30574036,0.348114014,4.852845192,-0.774849892,290.9074707,1782859.0,1129118.0,2067971.0,0.0,0.691089744
2014-05-25 03:00:00,1,20140525 03:00,0.032463074,0.007944226,94811.6875,63.50424194,0.533793628,5.396432877,-0.58601284,290.6000977,1690266.0,1166896.0,1999755.0,0.0,0.275192308
2014-05-25 04:00:00,1,20140525 04:00,0.017151691,0.001413524,94808.5,64.39031982,0.348623693,4.705535889,-0.663956642,290.3557129,1173583.0,1195217.0,1523227.0,0.0,0.303846154
2014-05-25 05:00:00,1,20140525 05:00,0.027751744,0.001573429,94836.0,63.66918945,0.696505427,4.689295769,0.019101143,290.6379395,1157063.0,1196368.0,1404687.0,0.0,0.213205128
2014-05-25 06:00:00,1,20140525 06:00,0.035648469,0.004650984,94877.75,67.13771057,0.948331714,3.409842491,-0.446125031,290.0856934,705939.0,1189923.0,909116.0,0.0,0.084807692
2014-05-25 07:00:00,1,20140525 07:00,0.021002259,0.004269462,94941.5,75.43556213,0.931754172,2.024908066,-0.546263695,286.7861328,158295.0,1091829.0,260544.0,0.0,0.024423077
2014-05-25 08:00:00,1,20140525 08:00,0.004451498,0.002261162,95027.3125,81.38674927,0.898864746,2.298551559,-0.714756012,285.1147461,0.0,1107481.0,0.0,0.0,0.00025641
2014-05-25 09:00:00,1,20140525 09:00,0.004814886,0.001192808,95077.25,86.06083679,0.723754883,2.057713509,-1.345381737,283.9399414,0.0,1058853.0,0.0,0.0,0.0
2014-05-25 10:00:00,1,20140525 10:00,0.008392334,0.001039028,95129.625,89.78430176,0.360041201,1.360364914,-1.351833344,283.6206055,0.0,1073685.0,0.0,0.0,0.0
2014-05-25 11:00:00,1,20140525 11:00,0.004928589,0.000600338,95169.9375,92.43128967,0.221405029,0.886774063,-1.237616539,283.1115723,335.0,1104493.0,0.0,0.0,0.0
2014-05-25 12:00:00,1,20140525 12:00,0.005508423,0.0,95190.5625,94.27368164,0.072998047,0.467905998,-1.121085167,282.425293,0.0,1077459.0,0.0,0.0,0.0
2014-05-25 13:00:00,1,20140525 13:00,0.002033234,0.0001297,95185.0625,96.02661133,0.293060303,0.027178764,-0.726934433,282.2131348,0.0,1073982.0,0.0,0.0,0.0
2014-05-25 14:00:00,1,20140525 14:00,0.004718781,0.001586914,95160.1875,97.78234863,0.680297852,0.079470634,-0.505630493,282.9143066,0.0,1066703.0,0.0,0.0,0.0
2014-05-25 15:00:00,1,20140525 15:00,0.007804871,0.001215458,95131.1875,99.20863342,0.800231934,0.351314545,-0.845701218,282.0871582,0.0,1138258.0,0.0,0.0,0.0
2014-05-25 16:00:00,1,20140525 16:00,0.019775391,0.013032481,95128.75,100.6012573,1.0,0.521792412,-0.924380302,281.5073242,0.0,1122182.0,0.0,0.0,0.0
2014-05-25 17:00:00,1,20140525 17:00,0.036755562,0.029059585,95135.3125,100.3429565,1.000004768,0.323877335,-0.301444054,281.9389648,0.0,1255312.0,0.0,0.0,0.0
2014-05-25 18:00:00,1,20140525 18:00,0.03787899,0.031648923,95141.125,100.2230988,0.999993444,0.269685745,-0.083890915,282.171875,0.0,1243328.0,0.0,0.0,0.0
2014-05-25 19:00:00,1,20140525 19:00,0.028419495,0.015865486,95147.5625,99.66746521,1.000003815,-0.531621933,-0.119763374,282.2443848,0.0,1231072.0,0.0,0.0,0.0
2014-05-25 20:00:00,1,20140525 20:00,0.023414612,0.004751287,95195.5,98.2427063,0.952919066,-0.140634537,-0.184212685,282.548584,0.0,1236688.0,0.0,0.000105858,0.0
2014-05-25 21:00:00,1,20140525 21:00,0.020292282,0.013240814,95223.125,97.29748535,0.941131592,-0.356030464,0.166816711,282.623291,0.0,1165808.0,0.0,0.000112534,0.000448718
2014-05-25 22:00:00,1,20140525 22:00,0.015904427,0.011198044,95292.6875,96.10160828,0.820861816,-0.10823822,-0.045105934,283.2431641,121006.0,1253904.0,209136.0,0.000118613,0.051282051
2014-05-25 23:00:00,1,20140525 23:00,0.006696701,0.003726959,95350.875,88.80958557,0.654815674,0.295578003,-0.114078522,285.0820312,535300.0,1213600.0,752046.0,0.000121713,0.246217949
2014-05-26 00:00:00,1,20140526 00:00,0.001690865,0.015962601,95350.75,79.62911987,0.866973877,0.641476631,-0.769309044,287.3535156,1125352.0,1173488.0,1378093.0,0.000121713,0.294166667
2014-05-26 01:00:00,1,20140526 01:00,0.0,0.004852295,95261.3125,80.35639954,0.623382568,0.593467712,-1.299180984,288.6513672,1515750.0,1176316.0,1792503.0,0.0,0.475064103
2014-05-26 02:00:00,1,20140526 02:00,0.000846863,0.000267029,95203.5,72.61695862,0.333709717,1.374681473,-1.741359711,290.7570801,1829150.0,1136695.0,2088974.0,0.0,0.522179487
2014-05-26 03:00:00,1,20140526 03:00,0.00655365,0.000818253,95133.3125,65.04133606,0.352630615,1.999453545,-2.030217171,292.1496582,1851075.0,1142426.0,2115318.0,0.0,0.478397436
2014-05-26 04:00:00,1,20140526 04:00,0.007915497,0.001251221,95055.125,59.10353088,0.469787598,2.463643074,-2.124792099,292.791748,1614051.0,1194052.0,1880246.0,0.0,0.493205128
